hidden_layer,hidden_neuron,aktivasi,lr,epoch,mse,bobot,bias,bobot_output,bias_output
2,"(3, 4)",sigmoid,0.001,100,0.014098244861925652,"[[[np.float64(0.06571735145109293), np.float64(0.1915189747066749), np.float64(0.111374749431895)], [np.float64(0.9393357423266859), np.float64(0.8710134533002768), np.float64(0.5908944555781638)], [np.float64(0.6978221263281388), np.float64(1.116157586388458), np.float64(0.03385226894904439)], [np.float64(0.708421180873776), np.float64(0.7281487683010542), np.float64(0.042388155833647426)]], [[np.float64(-0.6282413707875011), np.float64(-0.16702611814890975), np.float64(-0.44748895926769217), np.float64(-0.7763428556952437)], [np.float64(-0.9692846511278712), np.float64(-0.7123092359233008), np.float64(-0.6910618402947252), np.float64(-0.6898629547992191)], [np.float64(-0.658898973367519), np.float64(0.1862897216667015), np.float64(-0.2624973910721042), np.float64(-0.5395593216352801)]]]","[[0.41324085972670666, 0.02311742462974886, np.float64(0.07593505317877317)], [0.9786445638078279, 0.3134089937913528, 0.0701682169168929, np.float64(-1.0228289650041829)]]","[np.float64(0.9181344388560548), np.float64(0.6475441023258155), np.float64(0.8229356969886481), np.float64(0.7666055135991285)]",0.2814920780412932
2,"(3, 4)",sigmoid,0.001,200,0.014444678557046568,"[[[np.float64(0.8509108057610718), np.float64(1.1274557216974823), np.float64(0.21962117519029845)], [np.float64(0.19433603469874355), np.float64(0.46739648270021605), np.float64(0.6791909295198573)], [np.float64(1.03477886043839), np.float64(0.5153725379688002), np.float64(0.7520331065454521)], [np.float64(0.2889140202947009), np.float64(0.6046661567415823), np.float64(0.9047614927143836)]], [[np.float64(-0.7245924956664934), np.float64(-0.5596413679142741), np.float64(0.5679613544561446), np.float64(-1.4790094350408425)], [np.float64(-1.1508898584442626), np.float64(-0.7796804388106422), np.float64(0.08573672816717123), np.float64(-1.1774514948252917)], [np.float64(-1.1090799916633391), np.float64(-0.13701071221593816), np.float64(0.4986710215460728), np.float64(-0.8026841518576235)]]]","[[0.25080616097215125, 0.7746897877894856, np.float64(0.5380987684455286)], [0.4389076974158481, 0.46222727865350155, 0.8155041352500881, np.float64(-2.0067322324082504)]]","[np.float64(0.5392343600340231), np.float64(0.37377688841766055), np.float64(0.1260750846103247), np.float64(0.6220620598364287)]",0.8963275021206945
2,"(3, 4)",tanh,0.0001,100,0.03528159942211227,"[[[np.float64(0.5668417662020735), np.float64(0.47033493884184374), np.float64(0.12722359028143657)], [np.float64(0.24505655340663338), np.float64(0.2811517257530392), np.float64(0.8268302552135496)], [np.float64(0.8125327029148037), np.float64(0.55561257802915), np.float64(-0.05210971466443085)], [np.float64(0.9220050162731052), np.float64(0.3662043974578753), np.float64(0.12753281048970463)]], [[np.float64(-0.014861541744203337), np.float64(0.46050007228254963), np.float64(-0.33802874780391406), np.float64(0.5056709131619612)], [np.float64(0.01097625194250586), np.float64(0.37007917538483015), np.float64(0.18419042294578628), np.float64(-0.025881015780069027)], [np.float64(0.16948206520312273), np.float64(0.21447631603817208), np.float64(-0.4011159943009263), np.float64(0.802870058246804)]]]","[[0.06198750670006303, 0.3972699837164063, np.float64(0.42192376192839975)], [0.6793140336700267, 0.1008039015774157, 0.2846869508044655, np.float64(0.4009115193625764)]]","[np.float64(0.42386104105382144), np.float64(0.07373961435219538), np.float64(0.157253880339002), np.float64(0.044612724331727416)]",0.940912401581113
2,"(3, 4)",tanh,0.0001,200,0.01535596997249067,"[[[np.float64(0.14641732511288236), np.float64(0.18778349490121402), np.float64(0.7739599700532314)], [np.float64(-0.06805946182841832), np.float64(0.7548288159145178), np.float64(0.7961380348440531)], [np.float64(0.7136252231759681), np.float64(0.286770311250274), np.float64(0.09214713406167342)], [np.float64(0.30226680835268827), np.float64(0.4374956845922206), np.float64(0.9317561662260434)]], [[np.float64(0.22062743735055068), np.float64(-0.401494046356024), np.float64(0.19694988662442228), np.float64(0.559357119483784)], [np.float64(-0.2230264116030294), np.float64(0.01163195441253418), np.float64(0.2543603351445878), np.float64(0.014280299321153003)], [np.float64(-0.39642947174397597), np.float64(-0.7910043476708168), np.float64(0.8104742453193854), np.float64(-0.16089791584634597)]]]","[[0.3362231345895812, 0.527989734620954, np.float64(0.42275715088113996)], [0.9234954413200646, 0.0839945047828411, 0.8547055093176787, np.float64(0.7576046001920149)]]","[np.float64(0.9007479448806218), np.float64(0.712223635793264), np.float64(0.2379853102893611), np.float64(0.20650333048732245)]",0.6889972960657278
2,"(3, 4)",tanh,0.001,100,0.010787861173584278,"[[[np.float64(2.5829143666233914), np.float64(3.2555709680848075), np.float64(2.0264722272109013)], [np.float64(2.6740410229518563), np.float64(3.1592650831689983), np.float64(1.804432348697974)], [np.float64(3.0181568918185038), np.float64(3.654157049429429), np.float64(1.7940864088576414)], [np.float64(2.0397016466153106), np.float64(1.8239216989360496), np.float64(1.3440670215041202)]], [[np.float64(1.0909915941752584), np.float64(1.5074217161139853), np.float64(0.13630963480633673), np.float64(-0.09570491070628347)], [np.float64(0.7084795086248528), np.float64(0.9933810588014718), np.float64(-0.9347799424153238), np.float64(-1.0724775758274436)], [np.float64(0.3106072379977739), np.float64(0.22094862512465138), np.float64(-0.6315842051625777), np.float64(-1.8766136884300058)]]]","[[0.3555180029961521, 0.6204353600915029, np.float64(3.0430598303160656)], [0.39148172573066997, 0.25406956818129756, 0.6421911387273337, np.float64(2.0339099347427516)]]","[np.float64(0.7342358875064559), np.float64(0.8799689765667231), np.float64(0.9134862355449545), np.float64(0.5162331725156973)]",0.365806737329681
2,"(3, 4)",tanh,0.001,200,0.011657029184293871,"[[[np.float64(0.40217556438374036), np.float64(0.6756196117089032), np.float64(0.05823325280730731)], [np.float64(0.03117180058817587), np.float64(0.568164611470849), np.float64(0.5223781411812629)], [np.float64(0.8707257025386097), np.float64(0.5629850626664836), np.float64(0.5217929728887049)], [np.float64(0.7645854385075579), np.float64(0.8157006849491938), np.float64(0.6837138260800839)]], [[np.float64(0.5051461726297065), np.float64(-0.15714424100976035), np.float64(-0.04004809427675127), np.float64(0.35832762235128357)], [np.float64(0.6508027635923659), np.float64(-0.05017244210089637), np.float64(0.3340232603314336), np.float64(0.10849347929858065)], [np.float64(0.8874851230371577), np.float64(-0.3585696747998034), np.float64(0.06395356642499268), np.float64(-0.1292560925617425)]]]","[[0.14440304897327483, 0.7364659255264182, np.float64(0.30429844357415314)], [0.27290520111672134, 0.04456140360254046, 0.879941616535345, np.float64(0.3301858209307361)]]","[np.float64(0.1786838386901753), np.float64(0.5833379356410696), np.float64(0.8886513104587979), np.float64(0.4313142438910802)]",0.05119348937180428
2,"(4, 2)",relu,0.0001,100,0.13065621823800164,"[[[np.float64(-1.0238587596658866), np.float64(-0.8446895770932186), np.float64(-1.1384777326165902), np.float64(-0.9724823328302978)], [np.float64(-0.6464201279901844), np.float64(-1.0943540766072863), np.float64(-0.94836833946842), np.float64(-0.2228638896278182)], [np.float64(-0.493264309240505), np.float64(-1.16571295446675), np.float64(-0.9759311854909718), np.float64(-0.7403579036335104)], [np.float64(0.24863749381076494), np.float64(-0.6514050169472386), np.float64(0.005594580597569443), np.float64(0.4538666051455736)]], [[np.float64(-2.3819412645616835), np.float64(-1.5511275351024145)], [np.float64(-2.1348703698444242), np.float64(-0.5974312615725846)], [np.float64(-2.9071117993935953), np.float64(-1.0129389308490395)], [np.float64(-2.4759397115346635), np.float64(-1.274394706095416)]]]","[[0.28409667754836077, 0.4818346794470364, 0.9869083201011075, np.float64(-0.9854795798446973)], [0.8052220792119936, np.float64(-0.7657621650459302)]]","[np.float64(0.6852658100182529), np.float64(0.39400503245902097)]",0.5043975429795108
2,"(4, 2)",relu,0.0001,200,0.34482166382593654,"[[[np.float64(0.17909188080331878), np.float64(0.35749817711328), np.float64(-0.020380816904081656), np.float64(-0.3682361851633807)], [np.float64(0.5705970693350289), np.float64(-0.03822450179641966), np.float64(0.2116335932347972), np.float64(-0.23854928904630113)], [np.float64(0.09395647468102845), np.float64(0.2007893515537647), np.float64(0.23365679313066337), np.float64(-1.0975055006962153)], [np.float64(0.11076189344638551), np.float64(-0.0471270811501319), np.float64(0.1639417076526468), np.float64(-0.12104929889807857)]], [[np.float64(-1.9787115175050836), np.float64(-2.1710344724715003)], [np.float64(-1.7133190161555205), np.float64(-2.22932789801441)], [np.float64(-3.3264329481978208), np.float64(-3.721334797893238)], [np.float64(-2.2047730369871172), np.float64(-3.6159429021158775)]]]","[[0.00034804467401183814, 0.07941320985995881, 0.937764932756627, np.float64(-0.7397941975271016)], [0.010817059427002507, np.float64(-1.1845650071493197)]]","[np.float64(0.8541599479935259), np.float64(0.9744763906001223)]",0.12703388111796207
2,"(4, 2)",relu,0.001,100,0.07961223945965734,"[[[np.float64(-2.0652739862235667), np.float64(-4.0909251613710484), np.float64(-5.1837118509021645), np.float64(-4.815979207686343)], [np.float64(-1.674771272027517), np.float64(-4.210225756681923), np.float64(-4.508247785969442), np.float64(-4.095317939901774)], [np.float64(-1.996990503247473), np.float64(-4.6975983876870835), np.float64(-5.332612873302272), np.float64(-4.916381158749129)], [np.float64(-1.1569609138924069), np.float64(-1.7413657350980194), np.float64(-1.9494305977588846), np.float64(-1.750463871836691)]], [[np.float64(-18.886773204722978), np.float64(-14.634171561645303)], [np.float64(-18.840013703102038), np.float64(-13.600572057939383)], [np.float64(-6.165222310960569), np.float64(-5.2466286580322965)], [np.float64(-19.008344937749232), np.float64(-14.961919491468139)]]]","[[0.6401656953482707, 0.6766551775465007, 0.17336462104785466, np.float64(-7.304957084976933)], [0.059333315044443835, np.float64(-7.713078000259773)]]","[np.float64(0.6244900197389366), np.float64(0.47787373076752093)]",0.930593181587959
2,"(4, 2)",relu,0.001,200,0.003053511156566965,"[[[np.float64(-0.7110543774489287), np.float64(-0.8882222617625507), np.float64(1.056257120563502), np.float64(0.46312008563817003)], [np.float64(-0.38274993104882127), np.float64(-0.48662526327664857), np.float64(1.0442486571802894), np.float64(0.6980020267776318)], [np.float64(-0.8716744067135536), np.float64(-1.6072860064143406), np.float64(1.1927942268718736), np.float64(0.3838423953831754)], [np.float64(-0.25951432760341026), np.float64(0.05623982145864665), np.float64(0.36027790462355846), np.float64(0.015325926217233037)]], [[np.float64(-2.257607899711584), np.float64(-0.1993585991976356)], [np.float64(-5.539488829157132), np.float64(-0.17107117712182773)], [np.float64(-4.777286830587385), np.float64(1.9277447183534748)], [np.float64(-6.349068247203299), np.float64(0.628148128039923)]]]","[[0.2985314904897107, 0.8638444450240456, 0.18258088559645302, np.float64(0.191247389520535)], [0.33087508073820326, np.float64(1.3684678464152324)]]","[np.float64(0.414053743448042), np.float64(0.06637066847349467)]",0.28709173652263614
2,"(4, 2)",sigmoid,0.0001,100,0.026758423274825367,"[[[np.float64(0.6949038512748376), np.float64(0.6439182590944056), np.float64(0.503181643147985), np.float64(0.05264287663628404)], [np.float64(0.515706845033374), np.float64(0.05231582960777667), np.float64(0.5940387039308616), np.float64(0.5578123422956442)], [np.float64(1.0040706688724497), np.float64(0.7956774930047569), np.float64(0.371114235099051), np.float64(0.7976323667426368)], [np.float64(0.2595407432003234), np.float64(0.6360011594529626), np.float64(0.9198475134641805), np.float64(0.42871768416976364)]], [[np.float64(0.5246418356132828), np.float64(0.7934631112342752)], [np.float64(0.3242198074566246), np.float64(0.9496416127486971)], [np.float64(0.2414095962942912), np.float64(0.3356619148664499)], [np.float64(0.9102157325899786), np.float64(0.5800199736593835)]]]","[[0.6519637750864448, 0.6089325691008424, 0.7568372188128676, np.float64(0.15305371650248267)], [0.9650521712765815, np.float64(0.456515761973709)]]","[np.float64(0.10352292948832091), np.float64(0.13286477143050432)]",0.09307843865109076
2,"(4, 2)",sigmoid,0.0001,200,0.011769488233235448,"[[[np.float64(0.17720797008638697), np.float64(0.391588245633926), np.float64(0.060057856871797724), np.float64(0.05999538959620942)], [np.float64(0.9199443960692079), np.float64(0.37810882041334676), np.float64(0.19715450171849436), np.float64(0.2761610466043089)], [np.float64(0.19908814055221585), np.float64(0.039197316685988394), np.float64(0.3625666022785966), np.float64(0.7866271417135696)], [np.float64(0.7089058119932768), np.float64(0.325764616649162), np.float64(0.35572386144143825), np.float64(0.20352141570217214)]], [[np.float64(0.3004717716513773), np.float64(0.6780340822335945)], [np.float64(1.0013949951494965), np.float64(0.18521270018371466)], [np.float64(0.49133366248456256), np.float64(0.6213337691051842)], [np.float64(0.20821159010619184), np.float64(0.3001300795131696)]]]","[[0.1752383631328408, 0.1523593334968324, 0.5006390425263112, np.float64(0.8533469707893525)], [0.7296032446274099, np.float64(0.28959808359868167)]]","[np.float64(0.42016829701721153), np.float64(0.5876154913187307)]",0.19273424527148417
2,"(4, 2)",sigmoid,0.001,100,0.010418999649933473,"[[[np.float64(0.9202639449190717), np.float64(0.8804300609158439), np.float64(0.49114127454002837), np.float64(0.8618064032195416)], [np.float64(0.365633507510575), np.float64(0.7817276583032199), np.float64(1.0116616874668525), np.float64(0.6652197301702025)], [np.float64(0.9890341593285141), np.float64(0.8319385582191248), np.float64(0.9455192294924806), np.float64(0.8630025032210924)], [np.float64(0.6818939354850885), np.float64(0.956826379054872), np.float64(0.5112928392990695), np.float64(0.37288214413889137)]], [[np.float64(0.4764511286431691), np.float64(0.16963216274206297)], [np.float64(0.5348273394408065), np.float64(0.4986826906641535)], [np.float64(0.46276219631454146), np.float64(0.5553618746924496)], [np.float64(0.919534850417241), np.float64(0.8966380322160682)]]]","[[0.6278610335481907, 0.20833778874572306, 0.650261410909984, np.float64(0.8063681417484009)], [0.1452714520287075, np.float64(0.5166214662522505)]]","[np.float64(0.7523834768890348), np.float64(0.26122797694936756)]",0.101807893170334
2,"(4, 2)",sigmoid,0.001,200,0.012892463525127103,"[[[np.float64(0.2096559957889643), np.float64(0.8394294614739483), np.float64(0.6767416435259648), np.float64(0.7789351801807264)], [np.float64(0.2510488176355119), np.float64(0.21649904510285783), np.float64(0.5897152877385802), np.float64(0.9727376842735268)], [np.float64(0.6151445051771958), np.float64(0.6484419160125351), np.float64(0.8206121523941302), np.float64(0.9533515592373318)], [np.float64(0.3888463520456219), np.float64(0.19501025321437584), np.float64(0.23555363247039737), np.float64(0.9871914638354896)]], [[np.float64(-0.8035691245267015), np.float64(-0.586269907834264)], [np.float64(-1.1228006171331657), np.float64(-0.09731058540136821)], [np.float64(-0.40592268889691785), np.float64(0.0803943757276405)], [np.float64(-1.3397134395558934), np.float64(-0.4776446636409949)]]]","[[0.8758845915898883, 0.20902334740149908, 0.28164609948655217, np.float64(1.1417831749714966)], [0.20972741019427465, np.float64(-0.8831940790847683)]]","[np.float64(0.9197195563703678), np.float64(0.6046693085870088)]",0.9740687404013236
2,"(4, 2)",tanh,0.0001,100,0.011609494519118645,"[[[np.float64(0.05809570308082436), np.float64(0.5854435809484596), np.float64(0.9065221861498801), np.float64(0.8439674533400565)], [np.float64(0.3756727534607536), np.float64(0.24080286050035396), np.float64(0.6025379061843094), np.float64(0.4517922709241856)], [np.float64(0.10747132041222941), np.float64(0.6246174791785999), np.float64(0.7541174123926088), np.float64(0.7161608922042272)], [np.float64(0.6496454508765843), np.float64(0.1636774964442587), np.float64(0.23632696546158674), np.float64(0.9174903930541753)]], [[np.float64(-0.13823319456573627), np.float64(0.23620411319232143)], [np.float64(0.10850852205068796), np.float64(0.6817217703014269)], [np.float64(0.24779159360362152), np.float64(0.6692666114355078)], [np.float64(0.3521847389680681), np.float64(0.43788069884995884)]]]","[[0.9516455771451132, 0.8510654714143113, 0.7769153555177426, np.float64(0.2887052764694096)], [0.17976189569821388, np.float64(-0.008185347853283238)]]","[np.float64(0.8460483120725222), np.float64(0.10957082925366783)]",0.3321950042813316
2,"(4, 2)",tanh,0.0001,200,0.01302083059307533,"[[[np.float64(0.2689236158979493), np.float64(0.781449860952488), np.float64(0.6614488491861035), np.float64(0.28795841823424734)], [np.float64(0.7973235283307591), np.float64(0.5959302228340014), np.float64(0.5978478667891227), np.float64(0.7935845821073471)], [np.float64(0.5307631115012965), np.float64(0.34018191609196624), np.float64(0.5934515597725554), np.float64(0.9218843479715666)], [np.float64(1.0594034886776045), np.float64(1.0452305369012356), np.float64(0.6457355780709914), np.float64(0.42577066931241286)]], [[np.float64(1.094287537208127), np.float64(0.590168441536141)], [np.float64(0.8937216545237381), np.float64(1.2074188821697498)], [np.float64(0.7023600839122661), np.float64(1.0947003124377621)], [np.float64(0.7875338165744553), np.float64(1.0762287485696322)]]]","[[0.11228815280188298, 0.5346968410753709, 0.36946236503639296, np.float64(1.1744380519093895)], [0.8550356286030842, np.float64(0.819885612587297)]]","[np.float64(0.12499118768569153), np.float64(0.15321604141936165)]",0.5079603668273297
2,"(4, 2)",tanh,0.001,100,0.012303621903904298,"[[[np.float64(-0.007009518595954733), np.float64(0.7716739612235549), np.float64(0.6373190690593276), np.float64(0.7600608409281735)], [np.float64(0.9091879250291169), np.float64(0.09887511138959477), np.float64(0.7289470648549364), np.float64(0.308809101537479)], [np.float64(0.5101675602740853), np.float64(0.5081554168326746), np.float64(0.878353534252835), np.float64(0.6958271327285384)], [np.float64(0.9416815503712648), np.float64(0.22730598415756878), np.float64(0.8511208784226882), np.float64(0.3363696215764928)]], [[np.float64(-0.05086028254221996), np.float64(0.921857979555505)], [np.float64(-0.01896613937633906), np.float64(0.5525961419884834)], [np.float64(-0.13625204366072763), np.float64(0.9490439004227179)], [np.float64(0.22836232210014176), np.float64(0.38813006534336414)]]]","[[0.36750236129928726, 0.531450781594804, 0.0608946928637738, np.float64(0.16670783574760079)], [0.41041487601592463, np.float64(-0.04721413130353615)]]","[np.float64(0.6812762401365796), np.float64(0.10072434852743248)]",0.5986356408103709
2,"(4, 2)",tanh,0.001,200,0.01243182831395337,"[[[np.float64(0.3832961538368375), np.float64(-0.12056093372343954), np.float64(0.08862422812884431), np.float64(0.0556637008843403)], [np.float64(-0.3362959468400763), np.float64(-0.23639303154030217), np.float64(0.3147031274533878), np.float64(0.21148046925331948)], [np.float64(0.07905195641236563), np.float64(-0.28478527144826915), np.float64(-0.13543668925136979), np.float64(-0.38475283595411935)], [np.float64(0.5294941186712889), np.float64(0.7284940695372335), np.float64(0.21515907244949734), np.float64(0.550891019470597)]], [[np.float64(-0.10713409204757574), np.float64(-0.278148063179201)], [np.float64(0.8625518094631437), np.float64(-0.06763530498587962)], [np.float64(0.3542680038146527), np.float64(-0.16167568163884294)], [np.float64(0.33009268817034987), np.float64(-0.006257572101693929)]]]","[[0.569614646014926, 0.11243066152577852, 0.18126293790116166, np.float64(0.007612567729957791)], [0.3815722779579722, np.float64(0.4317621630719184)]]","[np.float64(0.11882796820232443), np.float64(0.8873924682472587)]",0.7723284242590702
2,"(4, 3)",relu,0.0001,100,0.00320727060405003,"[[[np.float64(-0.9703143499685389), np.float64(-0.9581073741622097), np.float64(-0.61171045054567), np.float64(1.1675028546265696)], [np.float64(-0.5054438161612391), np.float64(-0.3369753936740884), np.float64(-0.5479738195314074), np.float64(0.6304429170337759)], [np.float64(-0.7894989683592577), np.float64(-1.039959651482567), np.float64(-1.0565568660746212), np.float64(1.160796221458507)], [np.float64(0.06692741550299107), np.float64(-0.2184818992326808), np.float64(-0.05454395464583551), np.float64(0.6524631152696639)]], [[np.float64(-0.7114753948206265), np.float64(0.17695650167838795), np.float64(-1.18434967433243)], [np.float64(-1.282540644012863), np.float64(0.05761875552113081), np.float64(-1.89264657880195)], [np.float64(-0.929522638146138), np.float64(-0.16089520451981756), np.float64(-2.27128738049355)], [np.float64(-2.5330416341032533), np.float64(1.7775881863962746), np.float64(-3.4858651535039256)]]]","[[0.1264324856664626, 0.8472234559799247, 0.43158709946884577, np.float64(0.7025080613736271)], [0.29712128923478076, 0.6079948348287698, np.float64(-1.2924032428709813)]]","[np.float64(0.5922992113570252), np.float64(0.0809242565732831), np.float64(0.821325206650562)]",0.23602814768718106
2,"(4, 3)",relu,0.0001,200,0.04527052436238092,"[[[np.float64(-1.8258540762885191), np.float64(-0.38490333517218844), np.float64(-1.8092103597281632), np.float64(-0.04818627728771967)], [np.float64(-1.1500670152180406), np.float64(-0.6141313269059913), np.float64(-1.3174761499657728), np.float64(-0.3207145435754012)], [np.float64(-1.9015087301372284), np.float64(-0.6635299776530461), np.float64(-1.062726651368972), np.float64(-0.5469745886870387)], [np.float64(-0.1382582045659804), np.float64(0.35660830395390075), np.float64(-0.2924536818163666), np.float64(0.49706456018304157)]], [[np.float64(-1.571317915197778), np.float64(-3.2724918594032304), np.float64(-0.7133472697371783)], [np.float64(-1.9432725477929607), np.float64(-4.003057421512283), np.float64(-1.2535890056235837)], [np.float64(-0.857804910772257), np.float64(-1.70289351508792), np.float64(-0.0629891621621023)], [np.float64(-1.172320842191871), np.float64(-3.0708665955332672), np.float64(-0.3095351375094639)]]]","[[0.8663825870182262, 0.8941115049531646, 0.13759333839283716, np.float64(-0.918179297736787)], [0.9683896601449812, 0.7462002498359964, np.float64(-0.6599903952209287)]]","[np.float64(0.38306621864615975), np.float64(0.7441468551095406), np.float64(0.266513455276565)]",0.02137669550816144
2,"(4, 3)",relu,0.001,100,0.3341376716135969,"[[[np.float64(-12.755175376620656), np.float64(-12.170648445447869), np.float64(-8.965512581814815), np.float64(-11.238087321421686)], [np.float64(-11.836408139861645), np.float64(-11.537979358282264), np.float64(-7.758797117915227), np.float64(-10.99783956426673)], [np.float64(-13.452950853399336), np.float64(-12.728147912882976), np.float64(-9.385843512335438), np.float64(-12.323000412214732)], [np.float64(-6.247956132794635), np.float64(-5.507511321853635), np.float64(-4.1626661636829905), np.float64(-5.056786597875226)]], [[np.float64(-19.689718987210792), np.float64(-50.56563281212009), np.float64(-21.740030466573437)], [np.float64(-7.873893431531865), np.float64(-20.72563592498988), np.float64(-8.614850690957269)], [np.float64(-5.018901875946908), np.float64(-13.01879421213851), np.float64(-5.988506363171946)], [np.float64(-13.519497566559743), np.float64(-35.518898612752416), np.float64(-15.914971831380972)]]]","[[0.9629372552221597, 0.41038407518196895, 0.030273682702799176, np.float64(-18.40987314376264)], [0.7543008321874001, 0.374601818826073, np.float64(-8.2953965402887)]]","[np.float64(0.20033967296245397), np.float64(0.6349939869327891), np.float64(0.2819172510612307)]",0.8842064554238952
2,"(4, 3)",relu,0.001,200,0.1255944426878533,"[[[np.float64(-9.746120337336256), np.float64(-16.256242147420085), np.float64(-11.883831830988571), np.float64(-18.083805524097002)], [np.float64(-9.26369083559594), np.float64(-14.969986512153715), np.float64(-11.005133627200188), np.float64(-16.379225024173046)], [np.float64(-9.834779202139805), np.float64(-16.585650552742184), np.float64(-11.44310445819208), np.float64(-18.2978258213088)], [np.float64(-3.9259332363829307), np.float64(-7.903400806599185), np.float64(-5.09930661504986), np.float64(-8.612164205548442)]], [[np.float64(-37.195783554831976), np.float64(-27.0015428666501), np.float64(-18.269827532301957)], [np.float64(-33.60997679832729), np.float64(-23.85088091055061), np.float64(-15.733923160169557)], [np.float64(-34.99271586963151), np.float64(-25.57853949070426), np.float64(-17.00425502401481)], [np.float64(-45.91567824988809), np.float64(-33.02884360236578), np.float64(-22.008994183330234)]]]","[[0.4062309697376164, 0.12348282910600739, 0.8009211370862053, np.float64(-27.649058765447776)], [0.17379382631335705, 0.14611422283090703, np.float64(-9.05739223542301)]]","[np.float64(0.6349865586797683), np.float64(0.44913449204482053), np.float64(0.2831465044810826)]",0.19037599450321405
2,"(4, 3)",sigmoid,0.0001,100,0.04008593880167339,"[[[np.float64(0.27676019374064986), np.float64(0.2639467719902738), np.float64(0.395830723346649), np.float64(0.6142141794974303)], [np.float64(0.8214069512725296), np.float64(0.9204697052830618), np.float64(0.9390510511394395), np.float64(0.044626460678365516)], [np.float64(0.6975673709666138), np.float64(0.08567707485560375), np.float64(0.5476588669366416), np.float64(0.20199356365431542)], [np.float64(0.6780887886877728), np.float64(0.22955389887722533), np.float64(0.009739191991766432), np.float64(0.7022994337589068)]], [[np.float64(0.5489272378296206), np.float64(0.5459964869131914), np.float64(0.6117679389862194)], [np.float64(0.763261856315656), np.float64(0.07178950023015937), np.float64(0.2420633055400426)], [np.float64(0.5463749974407328), np.float64(-0.09351819641198524), np.float64(0.6219015030991066)], [np.float64(0.7708340701460983), np.float64(0.29541508287298346), np.float64(-0.13719353611546378)]]]","[[0.4140916596444538, 0.1907865123685739, 0.4762375503806925, np.float64(0.14898453015921526)], [0.25853340724676366, 0.2080482338102554, np.float64(0.17201125705561804)]]","[np.float64(0.3229862469158047), np.float64(0.7384439860533595), np.float64(0.753597996979136)]",0.5622863198830161
2,"(4, 3)",sigmoid,0.0001,200,0.015917961310375987,"[[[np.float64(0.7932407318815152), np.float64(0.2226497935143775), np.float64(0.24062870729382696), np.float64(0.17766161606981087)], [np.float64(0.03896960545022926), np.float64(0.43044324433900305), np.float64(0.17523649643530578), np.float64(0.08466857420676188)], [np.float64(0.7013808665471039), np.float64(0.5428499335454399), np.float64(0.8003352331448303), np.float64(0.008198173485890399)], [np.float64(0.32790723443479136), np.float64(0.23594390622648584), np.float64(0.9743801303494501), np.float64(0.5738435640270523)]], [[np.float64(0.1393529740142096), np.float64(0.9000266740389401), np.float64(0.543557934874871)], [np.float64(0.2734595113385496), np.float64(0.5457900494176472), np.float64(0.1953494681761403)], [np.float64(0.36854403895633503), np.float64(0.5416925642141279), np.float64(0.1590966016511005)], [np.float64(0.8249196724477557), np.float64(0.6318312869232751), np.float64(0.7004699491080627)]]]","[[0.7589899149402213, 0.9842916417006704, 0.1332263439093987, np.float64(0.8740102834742693)], [0.47160814870636847, 0.9657548884808761, np.float64(0.9456230438694057)]]","[np.float64(0.6377870674537693), np.float64(0.05856645459153901), np.float64(0.0031007067891790797)]",0.6544422884711318
2,"(4, 3)",sigmoid,0.001,100,0.014135918302477343,"[[[np.float64(0.20346466614464617), np.float64(0.15976274687648384), np.float64(0.4061524640860834), np.float64(0.5695149309789796)], [np.float64(0.6503365397335195), np.float64(0.08702107947024208), np.float64(0.27391447957838116), np.float64(0.8490903948504877)], [np.float64(0.634290347150218), np.float64(0.7069015222465034), np.float64(0.7189166087159921), np.float64(0.0666063100821528)], [np.float64(0.5378510888911763), np.float64(0.8669892103059059), np.float64(0.16036764596387637), np.float64(0.5090573261683878)]], [[np.float64(-0.37074191577557764), np.float64(-0.949576711662889), np.float64(0.027531547244086702)], [np.float64(0.06576294011623147), np.float64(-0.5689675004667873), np.float64(0.1926412873108579)], [np.float64(0.1774995798744564), np.float64(-0.2819730593196682), np.float64(0.866420880059422)], [np.float64(0.13153007096353087), np.float64(-0.7192648330190872), np.float64(0.4045092144617794)]]]","[[0.9350046981874869, 0.6127194268148143, 0.7763243778735474, np.float64(0.4444928010545147)], [0.3850036876465839, 0.6302515653010992, np.float64(0.8417993337463391)]]","[np.float64(0.3186378651075203), np.float64(0.8906119187351379), np.float64(0.10964376830333569)]",0.7116208640255618
