provinsi,kabupaten,tahun,indeks_pembangunan_manusia,angka_harapan_hidup,rerata_lama_sekolah,harapan_lama_sekolah,pengeluaran_per_kapita
ACEH,Nagan Raya,2019,69.11,69.08,8.565000000000001,14.12,8348.0
ACEH,Aceh Jaya,2019,69.74,67.045,8.645,13.97,9682.0
ACEH,Bener Meriah,2019,72.97,69.13499999999999,9.715,13.45,11124.0
ACEH,Pidie Jaya,2019,72.87,70.0,9.06,14.54,10364.0
ACEH,Kota Banda Aceh,2019,85.07,71.305,12.725,17.39,16892.0
ACEH,Kota Sabang,2019,75.77,70.39,11.095,13.81,11444.0
ACEH,Kota Langsa,2019,77.16,69.32,11.1,15.34,12099.0
ACEH,Kota Lhokseumawe,2019,77.3,71.46000000000001,11.055,15.19,11421.0
ACEH,Kota Subulussalam,2019,64.46,63.885000000000005,7.789999999999999,14.21,7463.0
SUMATERA UTARA,Nias,2019,61.65,69.62,5.32,12.39,7042.0
SUMATERA UTARA,Mandailing Natal,2019,66.52,62.455,8.364999999999998,13.17,9900.0
SUMATERA UTARA,Tapanuli Selatan,2019,69.75,64.765,9.059999999999999,13.12,11410.0
SUMATERA UTARA,Tapanuli Tengah,2019,68.86,67.02000000000001,8.55,12.79,10175.0
SUMATERA UTARA,Tapanuli Utara,2019,73.33,68.405,9.715,13.68,11791.0
SUMATERA UTARA,Toba Samosir / Toba,2019,74.92,69.87,10.309999999999999,13.28,12375.0
SUMATERA UTARA,Labuhan Batu,2019,71.94,69.8,9.254999999999999,12.67,11193.0
SUMATERA UTARA,Asahan,2019,69.92,68.055,8.545,12.59,10983.0
SUMATERA UTARA,Simalungun,2019,72.98,71.02,9.370000000000001,12.77,11422.0
SUMATERA UTARA,Dairi,2019,71.42,68.72999999999999,9.405000000000001,13.09,10602.0
SUMATERA UTARA,Karo,2019,74.25,71.215,9.614999999999998,12.75,12474.0
SUMATERA UTARA,Deli Serdang,2019,75.43,71.55,10.165,13.34,12317.0
SUMATERA UTARA,Langkat,2019,70.76,68.535,8.54,12.81,11208.0
SUMATERA UTARA,Nias Selatan,2019,61.59,68.52000000000001,5.625,12.22,7105.0
SUMATERA UTARA,Humbang Hasundutan,2019,68.83,69.005,9.635,13.27,7902.0
SUMATERA UTARA,Pakpak Bharat,2019,67.47,65.53999999999999,8.754999999999999,13.85,8402.0
SUMATERA UTARA,Samosir,2019,70.55,71.1,9.115,13.46,8654.0
SUMATERA UTARA,Serdang Bedagai,2019,70.21,68.405,8.545,12.59,11061.0
SUMATERA UTARA,Batu Bara,2019,68.35,66.695,8.02,12.62,10575.0
SUMATERA UTARA,Padang Lawas Utara,2019,69.29,67.0,9.115,12.47,10194.0
SUMATERA UTARA,Padang Lawas,2019,68.16,66.91999999999999,8.67,13.02,9100.0
SUMATERA UTARA,Labuhan Batu Selatan,2019,71.39,68.58,8.92,12.99,11553.0
SUMATERA UTARA,Labuhan Batu Utara,2019,71.43,69.305,8.45,12.82,11957.0
SUMATERA UTARA,Nias Utara,2019,61.98,69.235,6.365,12.78,6245.0
SUMATERA UTARA,Nias Barat,2019,61.14,68.75999999999999,6.4,12.71,6009.0
SUMATERA UTARA,Kota Sibolga,2019,73.41,68.71000000000001,10.18,13.15,11656.0
SUMATERA UTARA,Kota Tanjung Balai,2019,68.51,62.964999999999996,9.355,12.49,11383.0
SUMATERA UTARA,Kota Pematang Siantar,2019,78.57,73.27,11.235,14.21,12571.0
SUMATERA UTARA,Kota Tebing Tinggi,2019,75.08,70.69999999999999,10.46,12.71,12895.0
SUMATERA UTARA,Kota Medan,2019,80.97,72.925,11.42,14.73,15033.0
SUMATERA UTARA,Kota Binjai,2019,75.89,72.195,10.59,13.61,11260.0
SUMATERA UTARA,Kota Padangsidimpuan,2019,75.06,69.1,10.825,14.53,11181.0
SUMATERA UTARA,Kota Gunungsitoli,2019,69.3,70.965,8.75,13.73,8058.0
SUMATERA BARAT,Kepulauan Mentawai,2019,61.26,64.625,7.175,12.76,6429.0
SUMATERA BARAT,Pesisir Selatan,2019,70.08,70.66999999999999,8.385000000000002,13.31,9444.0
SUMATERA BARAT,Solok,2019,69.08,68.275,7.855,13.03,10309.0
SUMATERA BARAT,Sijunjung,2019,67.66,65.96000000000001,8.155000000000001,12.36,10395.0
SUMATERA BARAT,Tanah Datar,2019,72.14,69.67,8.45,14.32,10709.0
SUMATERA BARAT,Padang Pariaman,2019,70.59,68.52000000000001,7.880000000000001,13.62,11158.0
SUMATERA BARAT,Agam,2019,72.37,72.11500000000001,8.850000000000001,13.86,9780.0
SUMATERA BARAT,Lima Puluh Kota,2019,69.67,69.64500000000001,8.120000000000001,13.28,9842.0
SUMATERA BARAT,Pasaman,2019,66.46,67.125,7.955,12.79,8599.0
SUMATERA BARAT,Solok Selatan,2019,68.94,67.525,8.17,12.7,10505.0
SUMATERA BARAT,Dharmasraya,2019,71.52,71.03999999999999,8.629999999999999,12.42,11431.0
SUMATERA BARAT,Pasaman Barat,2019,68.21,67.61,8.055,13.4,9180.0
SUMATERA BARAT,Kota Padang,2019,82.68,73.52000000000001,11.46,16.51,14728.0
SUMATERA BARAT,Kota Solok,2019,78.38,73.39,11.135000000000002,14.31,12337.0
SUMATERA BARAT,Kota Sawah Lunto,2019,72.39,69.81,10.025,13.16,10238.0
SUMATERA BARAT,Kota Padang Panjang,2019,78.0,72.72,11.475,15.05,11013.0
SUMATERA BARAT,Kota Bukittinggi,2019,80.71,74.16,11.27,14.96,13586.0
SUMATERA BARAT,Kota Payakumbuh,2019,78.95,73.55000000000001,10.665,14.25,13464.0
SUMATERA BARAT,Kota Pariaman,2019,76.7,70.09,10.370000000000001,14.53,12958.0
RIAU,Kuantan Singingi,2019,70.78,68.385,8.58,13.32,10820.0
RIAU,Indragiri Hulu,2019,70.05,70.14500000000001,8.120000000000001,12.35,10738.0
RIAU,Indragiri Hilir,2019,66.84,67.60499999999999,7.220000000000001,11.9,10382.0
RIAU,Pelalawan,2019,71.85,70.975,8.530000000000001,12.17,12149.0
RIAU,Siak,2019,74.07,70.975,9.64,12.75,12347.0
RIAU,Kampar,2019,73.15,70.59,9.25,13.45,11232.0
RIAU,Rokan Hulu,2019,69.93,69.83,8.42,12.83,9979.0
RIAU,Bengkalis,2019,73.44,71.055,9.41,12.86,11753.0
RIAU,Rokan Hilir,2019,69.4,70.11,8.25,12.67,9672.0
RIAU,Kepulauan Meranti,2019,65.93,67.47,7.5649999999999995,12.81,8358.0
RIAU,Kota Pekanbaru,2019,81.35,72.16499999999999,11.45,15.37,15206.0
RIAU,Kota Dumai,2019,74.64,70.77000000000001,9.84,13.1,12453.0
JAMBI,Kerinci,2019,70.95,69.765,8.315000000000001,13.86,10198.0
JAMBI,Merangin,2019,69.07,71.13,7.744999999999999,11.98,10312.0
JAMBI,Sarolangun,2019,69.72,69.025,7.8549999999999995,12.26,11679.0
JAMBI,Batang Hari,2019,69.67,70.38499999999999,8.0,12.91,10038.0
JAMBI,Muaro Jambi,2019,69.01,71.12,8.345,12.82,8697.0
JAMBI,Tanjung Jabung Timur,2019,63.92,66.025,6.4399999999999995,12.01,9192.0
JAMBI,Tanjung Jabung Barat,2019,67.54,67.975,7.654999999999999,12.61,9539.0
JAMBI,Tebo,2019,69.02,69.85499999999999,7.72,12.39,10555.0
JAMBI,Bungo,2019,69.86,67.555,8.175,12.61,11662.0
JAMBI,Kota Jambi,2019,78.26,72.515,10.895,14.9,12205.0
JAMBI,Kota Sungai Penuh,2019,75.36,71.94999999999999,10.43,14.78,10510.0
SUMATERA SELATAN,Ogan Komering Ulu,2019,69.45,67.95,8.64,12.59,10261.0
SUMATERA SELATAN,Ogan Komering Ilir,2019,66.96,68.36,6.975,11.41,11032.0
SUMATERA SELATAN,Muara Enim,2019,68.88,68.82499999999999,7.775,11.96,11285.0
SUMATERA SELATAN,Lahat,2019,67.62,65.705,8.465,12.33,10071.0
SUMATERA SELATAN,Musi Rawas,2019,66.92,67.8,7.470000000000001,12.07,9795.0
SUMATERA SELATAN,Musi Banyuasin,2019,67.83,68.485,7.605,11.99,10364.0
SUMATERA SELATAN,Banyu Asin,2019,66.9,68.705,7.25,11.74,10135.0
SUMATERA SELATAN,Ogan Komering Ulu Selatan,2019,65.43,66.705,7.825,11.74,8830.0
SUMATERA SELATAN,Ogan Komering Ulu Timur,2019,69.34,68.81,7.545,12.22,11753.0
SUMATERA SELATAN,Ogan Ilir,2019,67.22,65.155,7.859999999999999,12.29,10777.0
SUMATERA SELATAN,Empat Lawang,2019,65.1,64.755,7.635,12.05,9594.0
SUMATERA SELATAN,Penukal Abab Lematang Ilir,2019,64.33,68.015,6.855,11.9,8400.0
SUMATERA SELATAN,Musi Rawas Utara,2019,64.32,65.38,6.605,11.56,10223.0
SUMATERA SELATAN,Kota Palembang,2019,78.44,70.485,10.39,14.4,15087.0
SUMATERA SELATAN,Kota Prabumulih,2019,74.4,70.03,9.780000000000001,12.9,13072.0
SUMATERA SELATAN,Kota Pagar Alam,2019,68.44,66.35499999999999,9.195,12.84,9291.0
SUMATERA SELATAN,Kota Lubuklinggau,2019,74.81,68.97999999999999,9.905000000000001,13.36,13586.0
BENGKULU,Bengkulu Selatan,2019,70.27,67.72999999999999,9.010000000000002,13.6,9813.0
BENGKULU,Rejang Lebong,2019,70.1,68.315,8.265,13.68,10162.0
BENGKULU,Bengkulu Utara,2019,68.8,67.985,7.904999999999999,12.86,10336.0
BENGKULU,Kaur,2019,66.78,66.45,8.44,12.98,8594.0
BENGKULU,Seluma,2019,66.69,67.495,7.9,13.27,8209.0
BENGKULU,Mukomuko,2019,68.12,66.46000000000001,8.03,12.72,10381.0
BENGKULU,Lebong,2019,66.84,63.06999999999999,7.91,12.56,11177.0
BENGKULU,Kepahiang,2019,67.67,67.72999999999999,8.135,12.89,9243.0
BENGKULU,Bengkulu Tengah,2019,67.3,68.065,7.165,13.02,9435.0
BENGKULU,Kota Bengkulu,2019,80.35,69.98,11.785,16.01,14030.0
LAMPUNG,Lampung Barat,2019,67.5,67.37,7.865,12.24,9970.0
LAMPUNG,Tanggamus,2019,66.37,68.34,7.135,12.17,9294.0
LAMPUNG,Lampung Selatan,2019,68.22,69.14,7.6899999999999995,12.33,9978.0
LAMPUNG,Lampung Timur,2019,69.34,70.555,7.585,12.84,10028.0
LAMPUNG,Lampung Tengah,2019,70.04,69.69,7.68,12.91,11154.0
LAMPUNG,Lampung Utara,2019,67.63,68.995,8.2,12.47,8779.0
LAMPUNG,Way Kanan,2019,67.19,69.215,7.275,12.35,9292.0
LAMPUNG,Tulangbawang,2019,68.23,69.82,7.6850000000000005,11.88,10797.0
LAMPUNG,Pesawaran,2019,65.75,68.82,7.6899999999999995,12.29,8059.0
LAMPUNG,Pringsewu,2019,69.97,69.78999999999999,8.185,12.82,10289.0
LAMPUNG,Mesuji,2019,63.52,67.985,6.59,11.62,8144.0
LAMPUNG,Tulang Bawang Barat,2019,65.93,69.82,7.14,12.04,8532.0
LAMPUNG,Pesisir Barat,2019,63.79,63.209999999999994,7.96,11.98,8652.0
LAMPUNG,Kota Bandar Lampung,2019,77.33,71.225,10.969999999999999,14.53,12255.0
LAMPUNG,Kota Metro,2019,76.77,71.5,10.855,14.34,12017.0
KEP. BANGKA BELITUNG,Bangka,2019,72.39,70.935,8.335,12.76,12480.0
KEP. BANGKA BELITUNG,Belitung,2019,72.46,70.88,8.440000000000001,11.84,13662.0
KEP. BANGKA BELITUNG,Bangka Barat,2019,69.05,69.935,7.49,11.52,12275.0
KEP. BANGKA BELITUNG,Bangka Tengah,2019,70.33,71.1,7.17,11.76,13070.0
KEP. BANGKA BELITUNG,Bangka Selatan,2019,66.54,67.84,6.460000000000001,11.36,11910.0
KEP. BANGKA BELITUNG,Belitung Timur,2019,70.84,71.845,8.125,11.51,11831.0
KEP. BANGKA BELITUNG,Kota Pangkal Pinang,2019,77.97,73.11500000000001,9.835,12.99,15883.0
KEPULAUAN RIAU,Karimun,2019,71.1,70.655,7.9399999999999995,12.3,12136.0
KEPULAUAN RIAU,Bintan,2019,73.98,70.24,8.545,12.95,14730.0
KEPULAUAN RIAU,Natuna,2019,72.63,64.755,8.825,13.89,14821.0
KEPULAUAN RIAU,Lingga,2019,64.98,61.695,6.66,12.44,12091.0
KEPULAUAN RIAU,Kepulauan Anambas,2019,68.48,67.005,6.845,12.75,12065.0
KEPULAUAN RIAU,Kota Batam,2019,81.09,73.235,11.14,13.15,18146.0
KEPULAUAN RIAU,Kota Tanjung Pinang,2019,78.73,71.96000000000001,10.100000000000001,14.09,15838.0
DKI JAKARTA,Kep. Seribu,2019,71.4,68.465,8.555,12.56,12623.0
DKI JAKARTA,Kota Jakarta Selatan,2019,84.75,74.03,11.66,13.32,23851.0
DKI JAKARTA,Kota Jakarta Timur,2019,82.69,74.315,11.75,13.82,17662.0
DKI JAKARTA,Kota Jakarta Pusat,2019,81.24,73.965,11.274999999999999,13.24,17285.0
DKI JAKARTA,Kota Jakarta Barat,2019,81.21,73.485,10.440000000000001,12.79,20875.0
DKI JAKARTA,Kota Jakarta Utara,2019,80.17,73.12,10.705,12.62,18566.0
JAWA BARAT,Bogor,2019,70.65,70.96000000000001,8.31,12.47,10683.0
JAWA BARAT,Sukabumi,2019,66.87,70.66999999999999,7.255,12.22,8973.0
JAWA BARAT,Cianjur,2019,65.38,69.86,6.895,11.98,8290.0
JAWA BARAT,Bandung,2019,72.41,73.34,8.745000000000001,12.68,10502.0
JAWA BARAT,Garut,2019,66.22,71.16,7.465,11.82,8099.0
JAWA BARAT,Tasikmalaya,2019,65.64,69.155,7.18,12.52,8092.0
JAWA BARAT,Ciamis,2019,70.39,71.52,7.725,13.79,9557.0
JAWA BARAT,Kuningan,2019,69.12,73.29,7.455,12.1,9673.0
JAWA BARAT,Cirebon,2019,68.69,71.765,6.8100000000000005,12.24,10670.0
JAWA BARAT,Majalengka,2019,67.52,69.91,7.045,12.21,9822.0
JAWA BARAT,Sumedang,2019,71.46,72.23,8.274999999999999,12.96,10406.0
JAWA BARAT,Indramayu,2019,66.97,71.315,5.985,12.24,10090.0
JAWA BARAT,Subang,2019,68.69,72.075,6.795,11.69,11012.0
JAWA BARAT,Purwakarta,2019,70.67,70.74000000000001,8.115,12.1,11819.0
JAWA BARAT,Karawang,2019,70.86,71.91999999999999,7.529999999999999,12.08,11856.0
JAWA BARAT,Bekasi,2019,73.99,73.505,8.91,13.08,11610.0
JAWA BARAT,Bandung Barat,2019,68.27,72.125,8.254999999999999,11.86,8684.0
JAWA BARAT,Pangandaran,2019,68.21,71.06,7.79,12.06,9423.0
JAWA BARAT,Kota Bogor,2019,76.23,73.36,10.32,13.4,11825.0
JAWA BARAT,Kota Sukabumi,2019,74.31,72.205,9.66,13.46,11204.0
JAWA BARAT,Kota Bandung,2019,81.62,74.08500000000001,10.74,14.19,17254.0
JAWA BARAT,Kota Cirebon,2019,74.92,72.07,9.89,13.11,11930.0
JAWA BARAT,Kota Bekasi,2019,81.59,74.84,11.355,13.99,16157.0
JAWA BARAT,Kota Depok,2019,80.82,74.345,10.99,13.91,15696.0
JAWA BARAT,Kota Cimahi,2019,78.11,73.835,10.825,13.79,12448.0
JAWA BARAT,Kota Tasikmalaya,2019,72.84,71.87,9.11,13.44,10414.0
JAWA BARAT,Kota Banjar,2019,71.75,70.735,8.565,13.22,10705.0
JAWA TENGAH,Cilacap,2019,69.98,73.465,6.945,12.49,10639.0
JAWA TENGAH,Banyumas,2019,71.96,73.48,7.545,12.82,11703.0
JAWA TENGAH,Purbalingga,2019,68.99,72.965,7.115,11.98,10131.0
JAWA TENGAH,Banjarnegara,2019,67.34,73.955,6.49,11.45,9547.0
JAWA TENGAH,Kebumen,2019,69.6,73.16,7.529999999999999,13.04,9066.0
JAWA TENGAH,Purworejo,2019,72.5,74.465,8.065000000000001,13.49,10342.0
JAWA TENGAH,Wonosobo,2019,68.27,71.545,6.76,11.74,10871.0
JAWA TENGAH,Magelang,2019,69.87,73.5,7.790000000000001,12.53,9387.0
JAWA TENGAH,Boyolali,2019,73.8,75.855,7.700000000000001,12.43,13079.0
JAWA TENGAH,Klaten,2019,75.29,76.74,8.355,13.24,12074.0
JAWA TENGAH,Sukoharjo,2019,76.84,77.645,9.195,13.82,11557.0
JAWA TENGAH,Wonogiri,2019,69.98,76.075,7.16,12.48,9426.0
JAWA TENGAH,Karanganyar,2019,75.89,77.41,8.625,13.67,11569.0
JAWA TENGAH,Sragen,2019,73.43,75.605,7.365,12.69,12720.0
JAWA TENGAH,Grobogan,2019,69.86,74.555,6.845,12.29,10350.0
JAWA TENGAH,Blora,2019,68.65,74.175,6.6,12.19,9795.0
JAWA TENGAH,Rembang,2019,70.15,74.375,7.16,12.1,10551.0
JAWA TENGAH,Pati,2019,71.35,75.955,7.235,12.41,10660.0
JAWA TENGAH,Kudus,2019,74.94,76.57,8.649999999999999,13.22,11318.0
JAWA TENGAH,Jepara,2019,71.88,75.8,7.35,12.74,10609.0
JAWA TENGAH,Demak,2019,71.87,75.33,7.59,13.01,10344.0
JAWA TENGAH,Semarang,2019,74.14,75.65,8.03,12.94,12116.0
JAWA TENGAH,Temanggung,2019,69.56,75.515,7.16,12.13,9489.0
JAWA TENGAH,Kendal,2019,71.97,74.295,7.27,12.8,11597.0
JAWA TENGAH,Batang,2019,68.42,74.58500000000001,6.75,12.0,9573.0
JAWA TENGAH,Pekalongan,2019,69.71,73.515,6.885,12.4,10508.0
JAWA TENGAH,Pemalang,2019,66.32,73.16,6.43,11.94,8546.0
JAWA TENGAH,Tegal,2019,68.24,71.345,6.875,12.58,9798.0
JAWA TENGAH,Brebes,2019,66.12,68.985,6.07,12.03,10238.0
JAWA TENGAH,Kota Magelang,2019,78.8,76.775,10.505,13.81,12514.0
JAWA TENGAH,Kota Surakarta,2019,81.86,77.175,10.594999999999999,14.55,15049.0
JAWA TENGAH,Kota Salatiga,2019,83.12,77.195,10.465,15.34,15944.0
JAWA TENGAH,Kota Semarang,2019,83.19,77.31,10.780000000000001,15.51,15550.0
JAWA TENGAH,Kota Pekalongan,2019,74.77,74.225,8.725,12.83,12680.0
JAWA TENGAH,Kota Tegal,2019,74.93,74.35,8.26,13.04,13250.0
D I YOGYAKARTA,Kulon Progo,2019,74.44,75.22,8.690000000000001,14.25,10275.0
D I YOGYAKARTA,Bantul,2019,80.01,73.715,9.555,15.15,15636.0
D I YOGYAKARTA,Gunung Kidul,2019,69.96,73.975,7.17,12.96,9612.0
D I YOGYAKARTA,Sleman,2019,83.85,74.765,10.754999999999999,16.72,16434.0
D I YOGYAKARTA,Kota Yogyakarta,2019,86.65,74.50999999999999,11.41,17.28,19125.0
JAWA TIMUR,Pacitan,2019,68.16,71.715,7.3,12.62,9033.0
JAWA TIMUR,Ponorogo,2019,70.56,72.59,7.225,13.72,9883.0
JAWA TIMUR,Trenggalek,2019,69.46,73.535,7.345000000000001,12.25,9865.0
JAWA TIMUR,Tulungagung,2019,72.62,73.9,8.165000000000001,13.15,10891.0
JAWA TIMUR,Blitar,2019,70.57,73.33,7.395,12.45,10861.0
JAWA TIMUR,Kediri,2019,71.85,72.485,7.984999999999999,12.88,11146.0
JAWA TIMUR,Malang,2019,70.35,72.4,7.27,13.17,10270.0
JAWA TIMUR,Lumajang,2019,65.33,69.88,6.245,11.8,9274.0
JAWA TIMUR,Jember,2019,66.69,68.935,6.24,13.22,9525.0
JAWA TIMUR,Banyuwangi,2019,70.6,70.485,7.04,12.78,12264.0
JAWA TIMUR,Bondowoso,2019,66.09,66.495,5.765000000000001,13.27,10665.0
JAWA TIMUR,Situbondo,2019,67.09,68.91499999999999,6.1850000000000005,13.14,10097.0
JAWA TIMUR,Probolinggo,2019,65.6,66.94,5.87,12.34,10972.0
JAWA TIMUR,Pasuruan,2019,68.29,70.11,7.23,12.31,10381.0
JAWA TIMUR,Sidoarjo,2019,80.05,73.92500000000001,10.254999999999999,14.91,14609.0
JAWA TIMUR,Mojokerto,2019,73.53,72.38,8.5,12.61,12860.0
JAWA TIMUR,Jombang,2019,72.85,72.21000000000001,8.54,13.0,11533.0
JAWA TIMUR,Nganjuk,2019,71.71,71.38499999999999,7.725,12.85,12200.0
JAWA TIMUR,Madiun,2019,71.69,71.16499999999999,7.859999999999999,13.14,11650.0
JAWA TIMUR,Magetan,2019,73.49,72.435,7.945,14.0,11779.0
JAWA TIMUR,Ngawi,2019,70.41,72.105,7.015000000000001,12.69,11468.0
JAWA TIMUR,Bojonegoro,2019,68.75,71.3,7.115,12.36,10265.0
JAWA TIMUR,Tuban,2019,68.37,71.20500000000001,6.835,12.2,10499.0
JAWA TIMUR,Lamongan,2019,72.57,72.21000000000001,7.955,13.47,11572.0
JAWA TIMUR,Gresik,2019,76.1,72.555,9.305,13.72,13295.0
JAWA TIMUR,Bangkalan,2019,63.79,70.05,5.6850000000000005,11.59,8718.0
JAWA TIMUR,Sampang,2019,61.94,67.9,4.595,12.08,8760.0
JAWA TIMUR,Pamekasan,2019,65.94,67.39,6.404999999999999,13.63,8834.0
JAWA TIMUR,Sumenep,2019,66.22,71.16,5.615,13.19,9082.0
JAWA TIMUR,Kota Kediri,2019,78.08,73.905,10.075,14.97,12440.0
JAWA TIMUR,Kota Blitar,2019,78.56,73.545,10.125,14.31,13851.0
JAWA TIMUR,Kota Malang,2019,81.32,73.09,10.475000000000001,15.41,16666.0
JAWA TIMUR,Kota Probolinggo,2019,73.27,70.13499999999999,8.785,13.57,12280.0
JAWA TIMUR,Kota Pasuruan,2019,75.25,71.34,9.215,13.6,13393.0
JAWA TIMUR,Kota Mojokerto,2019,77.96,73.16,10.34,13.83,13710.0
JAWA TIMUR,Kota Madiun,2019,80.88,72.69,11.165,14.39,16040.0
JAWA TIMUR,Kota Surabaya,2019,82.22,74.07,10.434999999999999,14.79,17854.0
JAWA TIMUR,Kota Batu,2019,75.88,72.48,9.105,14.12,12870.0
BANTEN,Pandeglang,2019,64.91,64.435,6.96,13.46,8719.0
BANTEN,Lebak,2019,63.88,66.97999999999999,6.26,11.96,8850.0
BANTEN,Tangerang,2019,71.93,69.73,8.17,12.81,12476.0
BANTEN,Serang,2019,66.38,64.41499999999999,7.335,12.43,10802.0
BANTEN,Kota Tangerang,2019,78.43,71.50999999999999,10.64,13.84,14860.0
BANTEN,Kota Cilegon,2019,73.01,66.53999999999999,9.649999999999999,13.15,13230.0
BANTEN,Kota Serang,2019,72.1,67.775,8.79,12.77,13418.0
BANTEN,Kota Tangerang Selatan,2019,81.48,72.35,11.58,14.43,15988.0
BALI,Jembrana,2019,72.35,72.155,8.31,12.63,11902.0
BALI,Tabanan,2019,76.16,73.475,8.99,12.99,14608.0
BALI,Badung,2019,81.59,74.94,10.305,13.97,17628.0
BALI,Gianyar,2019,77.14,73.5,8.965,13.8,14623.0
BALI,Klungkung,2019,71.71,71.0,8.165000000000001,12.98,11484.0
BALI,Bangli,2019,69.35,70.315,7.199999999999999,12.33,11369.0
BALI,Karangasem,2019,67.34,70.28999999999999,6.29,12.4,10302.0
BALI,Buleleng,2019,72.3,71.62,7.12,12.91,13780.0
BALI,Kota Denpasar,2019,83.68,74.63,11.26,13.99,19992.0
NUSA TENGGARA BARAT,Lombok Barat,2019,68.03,66.58,6.4,13.48,11647.0
NUSA TENGGARA BARAT,Lombok Tengah,2019,66.36,65.93,6.25,13.5,10196.0
NUSA TENGGARA BARAT,Lombok Timur,2019,66.23,65.685,6.734999999999999,13.51,9639.0
NUSA TENGGARA BARAT,Sumbawa,2019,67.6,67.25,7.92,12.97,9336.0
NUSA TENGGARA BARAT,Dompu,2019,67.83,66.53999999999999,8.405,13.31,9027.0
NUSA TENGGARA BARAT,Bima,2019,66.37,66.05,7.895,13.28,8631.0
NUSA TENGGARA BARAT,Sumbawa Barat,2019,71.52,67.74000000000001,8.530000000000001,13.61,11766.0
NUSA TENGGARA BARAT,Lombok Utara,2019,64.49,66.86,5.88,12.71,9279.0
NUSA TENGGARA BARAT,Kota Mataram,2019,79.1,71.53999999999999,9.825,15.58,15426.0
NUSA TENGGARA BARAT,Kota Bima,2019,75.8,70.14500000000001,10.41,14.99,11334.0
NUSA TENGGARA TIMUR,Sumba Barat,2019,63.56,66.91999999999999,6.535,12.89,7586.0
NUSA TENGGARA TIMUR,Sumba Timur,2019,65.34,64.88,6.885,12.81,9640.0
NUSA TENGGARA TIMUR,Kupang,2019,64.43,64.34,7.49,13.84,7698.0
NUSA TENGGARA TIMUR,Timor Tengah Selatan,2019,62.23,66.255,6.6899999999999995,12.56,6955.0
NUSA TENGGARA TIMUR,Timor Tengah Utara,2019,63.34,66.80000000000001,7.529999999999999,13.3,6479.0
NUSA TENGGARA TIMUR,Belu,2019,62.54,64.3,7.125,12.26,7677.0
NUSA TENGGARA TIMUR,Alor,2019,61.03,61.230000000000004,8.120000000000001,12.11,6958.0
NUSA TENGGARA TIMUR,Lembata,2019,64.91,66.91,8.31,12.4,7474.0
NUSA TENGGARA TIMUR,Flores Timur,2019,64.34,65.03999999999999,7.654999999999999,12.9,7770.0
NUSA TENGGARA TIMUR,Sikka,2019,64.75,67.015,6.77,12.87,8313.0
NUSA TENGGARA TIMUR,Ende,2019,67.2,65.11,7.859999999999999,13.77,9315.0
NUSA TENGGARA TIMUR,Ngada,2019,67.76,67.905,8.42,12.69,8961.0
NUSA TENGGARA TIMUR,Manggarai,2019,64.15,66.715,7.385,13.14,7276.0
NUSA TENGGARA TIMUR,Rote Ndao,2019,62.22,64.29,7.359999999999999,13.17,6720.0
NUSA TENGGARA TIMUR,Manggarai Barat,2019,63.5,67.065,7.24,11.96,7602.0
NUSA TENGGARA TIMUR,Sumba Tengah,2019,61.01,68.27000000000001,6.07,12.66,6198.0
NUSA TENGGARA TIMUR,Sumba Barat Daya,2019,62.6,68.37,6.21,13.05,6594.0
NUSA TENGGARA TIMUR,Nagekeo,2019,65.88,66.97,7.825,12.47,8469.0
NUSA TENGGARA TIMUR,Manggarai Timur,2019,60.47,67.92,6.9350000000000005,11.69,5919.0
NUSA TENGGARA TIMUR,Sabu Raijua,2019,56.66,60.17,6.285,13.13,5354.0
NUSA TENGGARA TIMUR,Malaka,2019,60.34,64.83500000000001,6.83,12.77,5998.0
NUSA TENGGARA TIMUR,Kota Kupang,2019,79.55,69.315,11.530000000000001,16.24,13592.0
KALIMANTAN BARAT,Sambas,2019,67.02,68.77000000000001,6.715,12.6,9924.0
KALIMANTAN BARAT,Bengkayang,2019,67.57,73.61,6.405,12.08,9182.0
KALIMANTAN BARAT,Landak,2019,65.96,72.65,7.27,12.39,7403.0
KALIMANTAN BARAT,Mempawah,2019,65.5,70.85,6.82,12.33,7913.0
KALIMANTAN BARAT,Sanggau,2019,65.67,71.29499999999999,6.925,11.56,8410.0
KALIMANTAN BARAT,Ketapang,2019,67.16,70.96000000000001,7.235,11.79,9259.0
KALIMANTAN BARAT,Sintang,2019,66.7,71.56,6.824999999999999,12.02,8823.0
KALIMANTAN BARAT,Kapuas Hulu,2019,65.65,72.38,7.365,12.04,7206.0
KALIMANTAN BARAT,Sekadau,2019,64.34,71.6,6.65,11.57,7640.0
KALIMANTAN BARAT,Melawi,2019,65.54,72.825,6.71,11.15,8465.0
KALIMANTAN BARAT,Kayong Utara,2019,62.66,68.055,5.965,11.81,7905.0
KALIMANTAN BARAT,Kubu Raya,2019,67.76,70.37,7.085,13.64,8773.0
KALIMANTAN BARAT,Kota Pontianak,2019,79.35,72.74000000000001,10.14,14.99,14515.0
KALIMANTAN BARAT,Kota Singkawang,2019,71.72,71.795,7.77,12.89,11789.0
KALIMANTAN TENGAH,Kotawaringin Barat,2019,72.85,70.445,8.36,12.71,13175.0
KALIMANTAN TENGAH,Kotawaringin Timur,2019,71.16,69.745,8.09,12.69,11905.0
